      Step     Time          Energy          fmax
FIRE:   28 15:16:19     -547.794250        0.085815
FIRE:   29 15:16:19     -547.794617        0.078344
FIRE:   30 15:16:20     -547.794922        0.069377
      Step     Time          Energy          fmax
FIRE:    0 15:16:21     -316.015076        0.415235
FIRE:    1 15:16:22     -316.026367        0.389900
FIRE:    2 15:16:22     -316.045929        0.339646
FIRE:    3 15:16:22     -316.068390        0.300583
FIRE:    4 15:16:23     -316.088257        0.191985
FIRE:    5 15:16:23     -316.096069        0.088769
FIRE:    6 15:16:23     -316.096222        0.087544
FIRE:    7 15:16:24     -316.096436        0.085172
FIRE:    8 15:16:24     -316.096741        0.081694
FIRE:    9 15:16:25     -316.097168        0.077247
FIRE:   10 15:16:25     -316.097656        0.072034
FIRE:   11 15:16:25     -316.098267        0.066221
FIRE:   12 15:16:26     -316.098877        0.060080
FIRE:   13 15:16:26     -316.099670        0.056002
FIRE:   14 15:16:26     -316.100555        0.058524
FIRE:   15 15:16:27     -316.101715        0.060180
FIRE:   16 15:16:27     -316.102966        0.060280
FIRE:   17 15:16:27     -316.104370        0.058060
FIRE:   18 15:16:28     -316.106018        0.052734
FIRE:   19 15:16:28     -316.107819        0.043748
      Step     Time          Energy          fmax
FIRE:    0 15:16:29     -316.015076        0.415235
FIRE:    1 15:16:29     -316.026367        0.389900
FIRE:    2 15:16:29     -316.045929        0.339646
FIRE:    3 15:16:30     -316.068390        0.300583
FIRE:    4 15:16:30     -316.088257        0.191985
FIRE:    5 15:16:30     -316.096069        0.088769
FIRE:    6 15:16:31     -316.096222        0.087546
FIRE:    7 15:16:31     -316.096436        0.085172
FIRE:    8 15:16:31     -316.096741        0.081693
FIRE:    9 15:16:32     -316.097168        0.077248
FIRE:   10 15:16:32     -316.097656        0.072034
FIRE:   11 15:16:32     -316.098267        0.066221
FIRE:   12 15:16:33     -316.098877        0.060080
FIRE:   13 15:16:33     -316.099670        0.056001
FIRE:   14 15:16:34     -316.100555        0.058526
FIRE:   15 15:16:34     -316.101746        0.060180
FIRE:   16 15:16:34     -316.102966        0.060281
FIRE:   17 15:16:34     -316.104370        0.058061
FIRE:   18 15:16:35     -316.106018        0.052730
FIRE:   19 15:16:35     -316.107849        0.043749
      Step     Time          Energy          fmax
FIRE:    0 15:16:36     -316.015076        0.415235
FIRE:    1 15:16:36     -316.026367        0.389900
FIRE:    2 15:16:37     -316.045929        0.339645
FIRE:    3 15:16:37     -316.068390        0.300583
FIRE:    4 15:16:37     -316.088257        0.191985
FIRE:    5 15:16:38     -316.096069        0.088769
FIRE:    6 15:16:38     -316.096222        0.087544
FIRE:    7 15:16:38     -316.096436        0.085172
FIRE:    8 15:16:39     -316.096741        0.081694
FIRE:    9 15:16:39     -316.097168        0.077247
FIRE:   10 15:16:39     -316.097656        0.072034
FIRE:   11 15:16:40     -316.098267        0.066221
FIRE:   12 15:16:40     -316.098877        0.060080
FIRE:   13 15:16:40     -316.099670        0.056003
FIRE:   14 15:16:41     -316.100555        0.058524
FIRE:   15 15:16:41     -316.101715        0.060180
FIRE:   16 15:16:41     -316.102966        0.060280
FIRE:   17 15:16:42     -316.104370        0.058060
FIRE:   18 15:16:42     -316.106018        0.052731
FIRE:   19 15:16:42     -316.107819        0.043742
      Step     Time          Energy          fmax
FIRE:    0 15:16:43     -316.015076        0.415235
FIRE:    1 15:16:43     -316.026398        0.389900
FIRE:    2 15:16:44     -316.045929        0.339646
FIRE:    3 15:16:44     -316.068359        0.300583
FIRE:    4 15:16:44     -316.088226        0.191985
FIRE:    5 15:16:45     -316.096069        0.088769
FIRE:    6 15:16:45     -316.096222        0.087543
FIRE:    7 15:16:46     -316.096436        0.085172
FIRE:    8 15:16:46     -316.096771        0.081694
FIRE:    9 15:16:46     -316.097168        0.077248
FIRE:   10 15:16:47     -316.097656        0.072034
FIRE:   11 15:16:47     -316.098267        0.066220
FIRE:   12 15:16:48     -316.098877        0.060080
FIRE:   13 15:16:48     -316.099670        0.056003
FIRE:   14 15:16:48     -316.100555        0.058524
FIRE:   15 15:16:49     -316.101746        0.060181
FIRE:   16 15:16:49     -316.102966        0.060280
FIRE:   17 15:16:49     -316.104370        0.058061
FIRE:   18 15:16:50     -316.106018        0.052731
FIRE:   19 15:16:50     -316.107849        0.043747
      Step     Time          Energy          fmax
FIRE:    0 15:16:51     -316.015076        0.415235
FIRE:    1 15:16:51     -316.026367        0.389900
FIRE:    2 15:16:51     -316.045929        0.339646
FIRE:    3 15:16:52     -316.068390        0.300583
FIRE:    4 15:16:52     -316.088226        0.191985
FIRE:    5 15:16:52     -316.096069        0.088769
FIRE:    6 15:16:53     -316.096222        0.087547
FIRE:    7 15:16:53     -316.096436        0.085172
FIRE:    8 15:16:53     -316.096741        0.081693
FIRE:    9 15:16:54     -316.097168        0.077247
FIRE:   10 15:16:54     -316.097656        0.072034
FIRE:   11 15:16:54     -316.098267        0.066221
FIRE:   12 15:16:55     -316.098877        0.060079
FIRE:   13 15:16:55     -316.099670        0.056000
FIRE:   14 15:16:55     -316.100555        0.058524
FIRE:   15 15:16:56     -316.101715        0.060180
FIRE:   16 15:16:56     -316.102966        0.060280
FIRE:   17 15:16:56     -316.104370        0.058060
FIRE:   18 15:16:57     -316.106018        0.052731
FIRE:   19 15:16:57     -316.107849        0.043749
      Step     Time          Energy          fmax
FIRE:    0 15:16:58     -316.015076        0.415235
FIRE:    1 15:16:58     -316.026398        0.389900
FIRE:    2 15:16:59     -316.045929        0.339646
FIRE:    3 15:16:59     -316.068390        0.300583
FIRE:    4 15:16:59     -316.088257        0.191985
FIRE:    5 15:17:00     -316.096069        0.088769
FIRE:    6 15:17:00     -316.096222        0.087543
FIRE:    7 15:17:00     -316.096436        0.085172
FIRE:    8 15:17:01     -316.096741        0.081693
FIRE:    9 15:17:01     -316.097168        0.077248
FIRE:   10 15:17:01     -316.097656        0.072034
FIRE:   11 15:17:02     -316.098267        0.066218
FIRE:   12 15:17:02     -316.098877        0.060081
FIRE:   13 15:17:02     -316.099670        0.056003
FIRE:   14 15:17:03     -316.100555        0.058523
FIRE:   15 15:17:03     -316.101746        0.060181
FIRE:   16 15:17:04     -316.102966        0.060281
FIRE:   17 15:17:04     -316.104370        0.058060
FIRE:   18 15:17:04     -316.106018        0.052731
FIRE:   19 15:17:05     -316.107849        0.043748
      Step     Time          Energy          fmax
FIRE:    0 15:17:06     -256.117737        0.292043
FIRE:    1 15:17:06     -256.129181        0.295604
FIRE:    2 15:17:06     -256.151611        0.302875
FIRE:    3 15:17:07     -256.185303        0.314059
FIRE:    4 15:17:07     -256.231506        0.329232
FIRE:    5 15:17:08     -256.292816        0.348127
FIRE:    6 15:17:08     -256.372986        0.369874
FIRE:    7 15:17:08     -256.477295        0.392804
FIRE:    8 15:17:09     -256.625366        0.439618
FIRE:    9 15:17:09     -256.832825        0.481090
FIRE:   10 15:17:09     -257.112701        0.494121
FIRE:   11 15:17:10     -257.423187        0.466233
FIRE:   12 15:17:10     -257.710663        0.410073
FIRE:   13 15:17:10     -257.972565        0.337771
FIRE:   14 15:17:10     -258.226990        0.345228
FIRE:   15 15:17:11     -258.480225        0.439505
FIRE:   16 15:17:11     -258.738647        0.553137
FIRE:   17 15:17:11     -259.031158        0.827644
FIRE:   18 15:17:12     -259.502258        1.561399
FIRE:   19 15:17:12     -260.230103        1.594762
FIRE:   20 15:17:12     -260.820221        1.002865
FIRE:   21 15:17:13     -261.157959        0.654811
FIRE:   22 15:17:13     -261.224548        0.794881
FIRE:   23 15:17:13     -261.378662        0.559074
FIRE:   24 15:17:14     -261.550507        0.335405
FIRE:   25 15:17:14     -261.673584        0.672174
FIRE:   26 15:17:14     -261.901215        0.626223
FIRE:   27 15:17:15     -262.175903        0.429767
FIRE:   28 15:17:15     -262.426880        0.491251
FIRE:   29 15:17:15     -262.706238        0.527909
FIRE:   30 15:17:16     -263.045532        0.519467
      Step     Time          Energy          fmax
FIRE:    0 15:17:16     -256.117737        0.292043
FIRE:    1 15:17:17     -256.129181        0.295604
FIRE:    2 15:17:17     -256.151611        0.302875
FIRE:    3 15:17:18     -256.185303        0.314059
FIRE:    4 15:17:18     -256.231506        0.329232
FIRE:    5 15:17:18     -256.292847        0.348127
FIRE:    6 15:17:19     -256.372986        0.369874
FIRE:    7 15:17:19     -256.477295        0.392805
FIRE:    8 15:17:19     -256.625336        0.439618
FIRE:    9 15:17:20     -256.832794        0.481090
FIRE:   10 15:17:20     -257.112640        0.494120
FIRE:   11 15:17:20     -257.423187        0.466232
FIRE:   12 15:17:21     -257.710663        0.410073
FIRE:   13 15:17:21     -257.972565        0.337771
FIRE:   14 15:17:21     -258.226990        0.345228
FIRE:   15 15:17:22     -258.480225        0.439505
FIRE:   16 15:17:22     -258.738647        0.553133
FIRE:   17 15:17:22     -259.031158        0.827643
FIRE:   18 15:17:23     -259.502289        1.561391
FIRE:   19 15:17:23     -260.230072        1.594759
FIRE:   20 15:17:23     -260.820190        1.002845
FIRE:   21 15:17:23     -261.157959        0.654810
FIRE:   22 15:17:24     -261.224548        0.794868
FIRE:   23 15:17:24     -261.378662        0.559075
FIRE:   24 15:17:24     -261.550507        0.335386
FIRE:   25 15:17:25     -261.673584        0.672178
FIRE:   26 15:17:25     -261.901184        0.626225
FIRE:   27 15:17:25     -262.175903        0.429768
FIRE:   28 15:17:26     -262.426910        0.491251
FIRE:   29 15:17:26     -262.706238        0.527907
FIRE:   30 15:17:26     -263.045532        0.519462
      Step     Time          Energy          fmax
FIRE:    0 15:17:27     -256.117737        0.292043
FIRE:    1 15:17:27     -256.129181        0.295604
FIRE:    2 15:17:28     -256.151611        0.302876
FIRE:    3 15:17:28     -256.185303        0.314059
FIRE:    4 15:17:28     -256.231506        0.329232
FIRE:    5 15:17:29     -256.292786        0.348127
FIRE:    6 15:17:29     -256.372986        0.369874
FIRE:    7 15:17:29     -256.477295        0.392805
FIRE:    8 15:17:30     -256.625366        0.439617
FIRE:    9 15:17:30     -256.832825        0.481090
FIRE:   10 15:17:30     -257.112671        0.494120
FIRE:   11 15:17:31     -257.423187        0.466233
FIRE:   12 15:17:31     -257.710693        0.410073
FIRE:   13 15:17:31     -257.972565        0.337771
FIRE:   14 15:17:32     -258.226990        0.345228
FIRE:   15 15:17:32     -258.480194        0.439505
FIRE:   16 15:17:32     -258.738647        0.553134
FIRE:   17 15:17:33     -259.031189        0.827646
FIRE:   18 15:17:33     -259.502289        1.561392
FIRE:   19 15:17:33     -260.230103        1.594758
FIRE:   20 15:17:34     -260.820190        1.002858
FIRE:   21 15:17:34     -261.157959        0.654811
FIRE:   22 15:17:34     -261.224548        0.794877
FIRE:   23 15:17:35     -261.378662        0.559075
FIRE:   24 15:17:35     -261.550476        0.335395
FIRE:   25 15:17:35     -261.673615        0.672167
FIRE:   26 15:17:36     -261.901184        0.626225
FIRE:   27 15:17:36     -262.175903        0.429766
FIRE:   28 15:17:36     -262.426910        0.491250
FIRE:   29 15:17:37     -262.706268        0.527907
FIRE:   30 15:17:37     -263.045532        0.519471
      Step     Time          Energy          fmax
FIRE:    0 15:17:38     -256.117737        0.292043
FIRE:    1 15:17:38     -256.129181        0.295604
FIRE:    2 15:17:38     -256.151611        0.302875
FIRE:    3 15:17:39     -256.185303        0.314059
FIRE:    4 15:17:39     -256.231506        0.329232
FIRE:    5 15:17:39     -256.292786        0.348127
FIRE:    6 15:17:40     -256.372986        0.369874
FIRE:    7 15:17:40     -256.477295        0.392805
FIRE:    8 15:17:40     -256.625305        0.439618
FIRE:    9 15:17:41     -256.832825        0.481090
FIRE:   10 15:17:41     -257.112671        0.494120
FIRE:   11 15:17:41     -257.423187        0.466233
FIRE:   12 15:17:42     -257.710663        0.410073
FIRE:   13 15:17:42     -257.972534        0.337771
FIRE:   14 15:17:42     -258.226990        0.345228
FIRE:   15 15:17:43     -258.480225        0.439505
FIRE:   16 15:17:43     -258.738647        0.553134
FIRE:   17 15:17:43     -259.031128        0.827643
FIRE:   18 15:17:44     -259.502258        1.561394
FIRE:   19 15:17:44     -260.230103        1.594758
FIRE:   20 15:17:44     -260.820190        1.002846
FIRE:   21 15:17:45     -261.157959        0.654819
FIRE:   22 15:17:45     -261.224548        0.794872
FIRE:   23 15:17:45     -261.378662        0.559076
FIRE:   24 15:17:46     -261.550507        0.335397
FIRE:   25 15:17:46     -261.673584        0.672172
FIRE:   26 15:17:47     -261.901215        0.626225
FIRE:   27 15:17:47     -262.175903        0.429769
FIRE:   28 15:17:47     -262.426941        0.491252
FIRE:   29 15:17:48     -262.706238        0.527911
FIRE:   30 15:17:48     -263.045532        0.519470
      Step     Time          Energy          fmax
FIRE:    0 15:17:50     -256.117737        0.292043
FIRE:    1 15:17:50     -256.129181        0.295604
FIRE:    2 15:17:50     -256.151611        0.302876
FIRE:    3 15:17:51     -256.185303        0.314059
FIRE:    4 15:17:51     -256.231476        0.329232
FIRE:    5 15:17:52     -256.292847        0.348128
FIRE:    6 15:17:52     -256.372986        0.369874
FIRE:    7 15:17:52     -256.477295        0.392805
FIRE:    8 15:17:53     -256.625366        0.439617
FIRE:    9 15:17:53     -256.832825        0.481090
FIRE:   10 15:17:53     -257.112671        0.494121
FIRE:   11 15:17:54     -257.423187        0.466233
FIRE:   12 15:17:54     -257.710693        0.410073
FIRE:   13 15:17:54     -257.972565        0.337772
FIRE:   14 15:17:55     -258.226990        0.345228
FIRE:   15 15:17:55     -258.480225        0.439506
FIRE:   16 15:17:55     -258.738647        0.553137
FIRE:   17 15:17:56     -259.031158        0.827644
FIRE:   18 15:17:56     -259.502258        1.561398
FIRE:   19 15:17:56     -260.230103        1.594760
FIRE:   20 15:17:57     -260.820190        1.002863
FIRE:   21 15:17:57     -261.157959        0.654811
FIRE:   22 15:17:57     -261.224518        0.794873
FIRE:   23 15:17:58     -261.378662        0.559076
FIRE:   24 15:17:58     -261.550476        0.335395
FIRE:   25 15:17:58     -261.673584        0.672137
FIRE:   26 15:17:59     -261.901184        0.626227
FIRE:   27 15:17:59     -262.175903        0.429765
FIRE:   28 15:17:59     -262.426880        0.491251
FIRE:   29 15:18:00     -262.706238        0.527908
FIRE:   30 15:18:00     -263.045532        0.519466
      Step     Time          Energy          fmax
FIRE:    0 15:18:01     -256.117737        0.292043
FIRE:    1 15:18:01     -256.129181        0.295604
FIRE:    2 15:18:01     -256.151611        0.302875
FIRE:    3 15:18:02     -256.185303        0.314059
FIRE:    4 15:18:02     -256.231506        0.329232
FIRE:    5 15:18:02     -256.292816        0.348127
FIRE:    6 15:18:03     -256.372986        0.369874
FIRE:    7 15:18:03     -256.477295        0.392804
FIRE:    8 15:18:03     -256.625366        0.439617
FIRE:    9 15:18:04     -256.832794        0.481090
